RID,AlignID,tmean,FoundIn,Name.1,MatchFactor.1,DB.Id.1,CAS.1,Formula.1,Name.2,MatchFactor.2,DB.Id.2,CAS.2,Formula.2,Name.3,MatchFactor.3,DB.Id.3,CAS.3,Formula.3,Name.4,MatchFactor.4,DB.Id.4,CAS.4,Formula.4,Name.5,MatchFactor.5,DB.Id.5,CAS.5,Formula.5,Name.6,MatchFactor.6,DB.Id.6,CAS.6,Formula.6,Name.7,MatchFactor.7,DB.Id.7,CAS.7,Formula.7,Name.8,MatchFactor.8,DB.Id.8,CAS.8,Formula.8,Name.9,MatchFactor.9,DB.Id.9,CAS.9,Formula.9,Name.10,MatchFactor.10,DB.Id.10,CAS.10,Formula.10,Name.11,MatchFactor.11,DB.Id.11,CAS.11,Formula.11,Name.12,MatchFactor.12,DB.Id.12,CAS.12,Formula.12,Name.13,MatchFactor.13,DB.Id.13,CAS.13,Formula.13,Name.14,MatchFactor.14,DB.Id.14,CAS.14,Formula.14,Name.15,MatchFactor.15,DB.Id.15,CAS.15,Formula.15,Name.16,MatchFactor.16,DB.Id.16,CAS.16,Formula.16,Name.17,MatchFactor.17,DB.Id.17,CAS.17,Formula.17,Name.18,MatchFactor.18,DB.Id.18,CAS.18,Formula.18,Name.19,MatchFactor.19,DB.Id.19,CAS.19,Formula.19,Name.20,MatchFactor.20,DB.Id.20,CAS.20,Formula.20
699,951,28.6401,100,"Hexadecanoic acid, ethyl ester",99.07,274229,628-97-7,C18H36O2,"Pentadecanoic acid, ethyl ester",98.89,274223,41114-00-5,C17H34O2,"Hexadecanoic acid, ethyl ester",98.75,312123,628-97-7,C18H36O2,"Heptadecanoic acid, ethyl ester",98.67,274218,14010-23-2,C19H38O2,"Nonadecanoic acid, ethyl ester",98.5,274210,18281-04-4,C21H42O2,"Pentadecanoic acid, ethyl ester",98.39,312112,41114-00-5,C17H34O2,"Heptadecanoic acid, ethyl ester",98.31,312111,14010-23-2,C19H38O2,"Tetradecanoic acid, ethyl ester",98.3,312114,124-06-1,C16H32O2,"Eicosanoic acid, ethyl ester",98.29,312109,18281-05-5,C22H44O2,"Undecanoic acid, ethyl ester",98.26,312100,627-90-7,C13H26O2,Ethyl tridecanoate,98.26,312103,28267-29-0,C15H30O2,"Eicosanoic acid, ethyl ester",98.23,274212,18281-05-5,C22H44O2,"Hexadecanoic acid, ethyl ester",98.13,312118,628-97-7,C18H36O2,"Dodecanoic acid, ethyl ester",98.11,312099,106-33-2,C14H28O2,"Decanoic acid, ethyl ester",98.03,312104,110-38-3,C12H24O2,"Octadecanoic acid, ethyl ester",98,312029,111-61-5,C20H40O2,Ethyl tridecanoate,97.95,273840,28267-29-0,C15H30O2,"Decanoic acid, ethyl ester",97.93,311999,110-38-3,C12H24O2,"8-Methylnonanoic acid, ethyl ester",97.91,274205,,C12H24O2,"Undecanoic acid, ethyl ester",97.79,312116,627-90-7,C13H26O2
697,952,28.6314,100,3-(Hexadecyloxy)propan-1-ol,82.33,214373,9035-85-2,C19H40O2,Diethylene glycol monododecyl ether,80.88,202309,3055-93-4,C16H34O3,"1-Propanol, 3-(octadecyloxy)-",78.55,259466,17367-36-1,C21H44O2,"Benzoic acid, 2-(dimethylamino)ethyl ester",72.15,347491,2208-05-1,C11H15NO2,"Chloroacetic acid, 4-pentadecyl ester",70.73,281060,,C17H33ClO2,2-Octyldodecyl butyrate,70.64,243726,,C24H48O2,"9-Octadecene, 1-[3-(octadecyloxy)propoxy]-, (Z)-",70.34,198038,17367-39-4,C39H78O2,"Ethanone, 1-cyclododecyl-",70.22,267777,28925-00-0,C14H26O,"2,2,9-Trimethyldec-5-ene-3,8-dione",70.07,198001,83040-81-7,C13H22O2,"1,5-Di(methoxycarbonyloxy)pentane",69.68,237206,,C9H16O6,"Chloroacetic acid, 3-pentadecyl ester",69.59,268862,,C17H33ClO2,"1,6-Dioxacycloheptadecan-7-one",69.59,149529,6707-60-4,C15H28O3,2-Octyldodecyl isobutyrate,69.58,302308,,C24H48O2,"Butane, 2-chloro-2-methyl-",69.5,345041,594-36-5,C5H11Cl,Hexadecylmethylglycerol,69.38,230741,96960-92-8,C20H42O3,2-Hexyldodecyl butyrate,69.27,243728,,C22H44O2,"Benzoic acid, 2-(dimethylamino)ethyl ester",69.26,230932,2208-05-1,C11H15NO2,2-[Dimethyl(pentafluorophenyl)silyloxymethyl]tetrahydrofuran,69.12,243843,,C13H15F5O2Si,"Silane, (1,1-dimethylethyl)dimethyl(tetratriacontyl)-",68.91,257380,,C40H84OSi,Pentyl triacontyl ether,68.83,244180,,C35H72O
700,953,28.7953,98,Heneicosane,99.32,346737,629-94-7,C21H44,Triacontane,99.25,346772,638-68-6,C30H62,2-Bromotetradecane,99.23,211052,74036-95-6,C14H29Br,Octadecane,99.2,346382,593-45-3,C18H38,Docosane,99.16,346441,629-97-0,C22H46,"Nonadecane, 2-methyl-",99.13,197982,1560-86-7,C20H42,Heneicosane,99.12,346436,629-94-7,C21H44,"Octadecane, 1-iodo-",99.1,346435,629-93-6,C18H37I,Octadecane,99.05,346381,593-45-3,C18H38,"Octadecane, 2-methyl-",99.04,324457,1560-88-9,C19H40,"Docosane, 1-iodo-",99.03,212137,,C22H45I,"Eicosane, 2-methyl-",99.03,196963,1560-84-5,C21H44,Heneicosane,99,211038,629-94-7,C21H44,Docosane,99,346740,629-97-0,C22H46,"Tetracosane, 1-iodo-",99,212138,,C24H49I,"Eicosane, 1-iodo-",99,209925,,C20H41I,Heptadecane,98.95,346368,629-78-7,C17H36,Eicosane,98.94,210981,112-95-8,C20H42,Octadecane,98.93,346711,593-45-3,C18H38,Heptadecane,98.91,346369,629-78-7,C17H36
701,954,29.0616,98,"1,2,4-Triazole, 3-(3,6-dimethoxybenzylidenamino)-",87.74,146133,301201-72-9,C11H12N4O2,"1H-Pyrido[3,4-b]indole-1-butanol, .gamma.-sec-butyl-2,3,4,9-tetrahydro-6-methoxy-",87.44,146115,14426-66-5,C20H30N2O2,"Propenone, 3-(3-methyl-2-benzothienyl)-1-phenylthio-",87.39,145669,,C18H14OS2,"phenol, 4-[[4-(acetyloxy)phenyl]amino]-",87.25,145663,,C14H13NO3,2-Benzyl-3-(4-fluoro-phenylamino)-3-pyridin-3-yl-propionitrile,86.83,145794,,C21H18FN3,"[1,3]Thiazolo[4,5-c]quinolin-2-amine",86.82,145945,143667-61-2,C10H7N3S,"1-(3,4-Dimethylphenyl)-2,5-dihydro-1H-pyrrole-2,5-dione",86.81,146069,64059-57-0,C12H11NO2,"Phosphine oxide, diphenylpropenyl-",86.74,146418,4252-89-5,C15H15OP,"Valproic Acid, TBDMS derivative",86.74,145744,959009-93-9,C14H30O2Si,"2-Ethylhexanoic acid, TBDMS derivative",86.65,145734,,C14H30O2Si,"Pyrazolo[3,4-b]indole-3-carboxylic acid, 1,8-dihydro-",86.61,145930,,C10H7N3O2,"1,4-Bis[2-[N-[6-methoxy-8-quinolyl]amino]propionyl]piperazine",86.4,146134,50823-62-6,C30H34N6O4,"Valproic acid, benzyldimethylsilyl ester",86.38,145742,,C17H28O2Si,"N-[4,6-Dimethoxynaphth-2-ylmethyl]-3,5-dichloro-4-hydroxyphenamine",86.28,146127,,C19H17Cl2NO3,"1,3,5-Trisilacyclohexane, 1,1,3,3,5,5-hexamethyl-",86.25,146112,1627-99-2,C9H24Si3,"1-Nonanol, TBDMS derivative",86.22,145743,71733-81-8,C15H34OSi,"1-Nonanol, TMS derivative",86.22,335094,18388-84-6,C12H28OSi,"2,4-Diamino-5-[p-aminophenyl]pyrimidine",86.19,145990,71552-29-9,C10H11N5,"5-Hydroxyisophthalonitrile, TMS",86.1,146144,,C11H12N2OSi,3-(4-Fluorphenylamino)-2-methyl-3-pyridin-3-yl-propionitrile,86.02,145805,,C15H14FN3
703,955,29.2074,100,"4-(7-Methyloctyl)phenol, TMS derivative",97.08,151009,,C18H32OSi,"1,2-Benzisothiazol-3-amine, TBDMS derivative",96.64,151412,,C13H20N2SSi,Tris(tert-butyldimethylsilyloxy)arsane,96.08,151413,,C18H45AsO3Si3,"Octylsilanetriol, 3TMS",95.96,151002,,C17H44O3Si4,"Cyclotrisiloxane, hexamethyl-",95.96,335790,541-05-9,C6H18O3Si3,"4-tert-Octylphenol, TMS derivative",95.94,335745,78721-87-6,C17H30OSi,"4-tert-Octylphenol, TMS derivative",95.93,335785,78721-87-6,C17H30OSi,"4-tert-Octylphenol, TMS derivative",95.92,151011,78721-87-6,C17H30OSi,"2,4,6-Cycloheptatrien-1-one, 3,5-bis-trimethylsilyl-",95.86,151004,,C13H22OSi2,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",95.8,151408,,C28H46O2,"2'-Hydroxy-5'-methylacetophenone, TMS derivative",95.76,151390,97389-69-0,C12H18O2Si,"Cyclotrisiloxane, hexamethyl-",95.46,151394,541-05-9,C6H18O3Si3,"1,2,3-Triazol, 2-(E-4,4-dicyano-3-N-methylanilino-1,3-butadien-1-yl)-4-(methoxycarbonyl)-",95.35,151399,,C17H14N6O2,"1,2,4-Benzenetricarboxylic acid, 1,2-dimethyl ester",95.3,150941,54699-35-3,C11H10O6,"4-tert-Amylphenol, TMS derivative",95.27,151387,,C14H24OSi,"4-(4-Hydroxyphenyl)-4-methyl-2-pentanone, TMS derivative",95.26,151005,,C15H24O2Si,"Cyclotrisiloxane, hexamethyl-",95.24,335752,541-05-9,C6H18O3Si3,"1,4-Bis(trimethylsilyl)benzene",95.13,151014,13183-70-5,C12H22Si2,4-Methyl-2-trimethylsilyloxy-acetophenone,94.99,151407,97389-70-3,C12H18O2Si,"(.+/-.)-2-Phenylpropanoic Acid, tert.-butyldimethylsilyl ester",94.91,151033,,C15H24O2Si
702,956,29.2028,100,"1,2,3-Triazol, 2-(E-4,4-dicyano-3-N-methylanilino-1,3-butadien-1-yl)-4-(methoxycarbonyl)-",88.39,151399,,C17H14N6O2,"4-(7-Methyloctyl)phenol, TMS derivative",87.74,151009,,C18H32OSi,"1,2-Benzisothiazol-3-amine, TBDMS derivative",87.28,151412,,C13H20N2SSi,"Cyclotrisiloxane, hexamethyl-",86.91,335790,541-05-9,C6H18O3Si3,"4-tert-Octylphenol, TMS derivative",86.82,335745,78721-87-6,C17H30OSi,"4-tert-Octylphenol, TMS derivative",86.79,151011,78721-87-6,C17H30OSi,"4,4'-bi-4H-pyran, 2,2',6,6'-tetrakis(1,1-dimethylethyl)-4,4'-dimethyl-",86.71,151408,,C28H46O2,Tris(tert-butyldimethylsilyloxy)arsane,86.7,151413,,C18H45AsO3Si3,"4-tert-Octylphenol, TMS derivative",86.67,335785,78721-87-6,C17H30OSi,"2,4,6-Cycloheptatrien-1-one, 3,5-bis-trimethylsilyl-",86.64,151004,,C13H22OSi2,"Cyclotrisiloxane, hexamethyl-",86.64,151394,541-05-9,C6H18O3Si3,"2'-Hydroxy-5'-methylacetophenone, TMS derivative",86.63,151390,97389-69-0,C12H18O2Si,"Octylsilanetriol, 3TMS",86.25,151002,,C17H44O3Si4,"1,2,4-Benzenetricarboxylic acid, 1,2-dimethyl ester",86.21,150941,54699-35-3,C11H10O6,"1,4-Bis(trimethylsilyl)benzene",86.18,151014,13183-70-5,C12H22Si2,"4-tert-Amylphenol, TMS derivative",86.12,151387,,C14H24OSi,"4-(4-Hydroxyphenyl)-4-methyl-2-pentanone, TMS derivative",86.06,151005,,C15H24O2Si,"1,2-Bis(trimethylsilyl)benzene",86.01,151013,17151-09-6,C12H22Si2,"Cyclotrisiloxane, hexamethyl-",85.99,335752,541-05-9,C6H18O3Si3,4-Methyl-2-trimethylsilyloxy-acetophenone,85.99,151407,97389-70-3,C12H18O2Si
704,957,29.3579,99,Ethyl diazoacetate,97.92,261294,623-73-4,C4H6N2O2,"Oxazolidine, 2,2-diethyl-3-methyl-",97.79,13908,161500-43-2,C8H17NO,Ethyl diazoacetate,97.62,305798,623-73-4,C4H6N2O2,"1,3-Dioxol-2-one,4,5-dimethyl-",97.61,30200,37830-90-3,C5H6O3,"2-Pentenoic acid, 2-methyl-",97.55,310101,3142-72-1,C6H10O2,"Dimethyl-1,2,3-oxadiazol-3-one",97.52,13757,,C4H6N2O2,"2,4-Imidazolidinedione, 5-methyl-",97.49,315522,616-03-5,C4H6N2O2,"2,4-Imidazolidinedione, 5-methyl-",97.48,319497,616-03-5,C4H6N2O2,Phenadoxone,97.41,14305,467-84-5,C23H29NO2,"2,4-Imidazolidinedione, 1-methyl-",97.4,13764,616-04-6,C4H6N2O2,"N-[2-(4-Morpholinyl)propyl]-4-oxo-2,3,4,5-tetrahydro-1,5-benzothiazepine-7-carboxamide",97.37,14304,1197887-68-5,C17H23N3O3S,"1-Butanamine, 2-ethyl-N-(2-ethylbutyl)-",97.34,13758,54774-85-5,C12H27N,"Ethanol, 2-(hexylamino)-",97.34,92300,54596-69-9,C8H19NO,"Pentanamide, 2-(dimethylamino)-3-methyl-N-[3-(1-methylethyl)-7-(2-methylpropyl)-5,8-dioxo-2-oxa-6,9-diazabicyclo[10.2.2]hexadeca-10,12,14,15-tetraen-4-yl]-, [3R-[3R*,4S*(2S*,3S*),7S*]]-",97.32,13743,25350-22-5,C28H44N4O4,"N-[2-(4-Morpholinyl)propyl]-4-oxo-2,3,4,5-tetrahydro-1,5-benzothiazepine-7-carboxamide, 2TMS",97.3,14311,,C23H39N3O3SSi2,"2,4-Dioxohexahydro-1,3,5-triazine",97.3,13714,,C3H5N3O2,"Pentanamide, 2-(dimethylamino)-3-methyl-N-[7-(2-methylpropyl)-5,8-dioxo-3-phenyl-2-oxa-6,9-diazabicyclo[10.2.2]hexadeca-10,12,14,15-tetraen-4-yl]-, [3R-[3R*,4S*(2S*,3R*),7S*]]-",97.28,14358,18067-39-5,C31H42N4O4,(2S)-N-Tert-butoxycarbonyl-2-(1-azido-4-(2-tetrahydropyranyloxy)butyl)pyrrolidine,97.28,13886,,C18H32N4O4,dl-2-Aminocaprylic acid,97.28,319486,644-90-6,C8H17NO2,"Pentanamide, 2-(dimethylamino)-4-methyl-N-[2-methyl-1-[[3,3a,11,12,13,14,15,15a-octahydro-12,15-dioxo-13-(phenylmethyl)-5,8-ethenopyrrolo[3,2-b][1,5,8]oxadiazacyclotetradecin-1(2H)-yl]carbonyl]butyl]-",97.27,14063,38496-01-4,C36H49N5O5
705,958,30.0334,100,"6,7,8,9-Tetrahydrodipyrido[1,2-a",89.73,146103,148056-89-7,C11H11N3O,(p-Furfurylphenyl)dimethylamine,88.2,335141,100371-88-8,C13H15NO,"2,5-Dimethyl-1-(p-anisyl)pyrrole",87.84,146098,5044-27-9,C13H15NO,"1-(3,4-Dimethylphenyl)-2,5-dihydro-1H-pyrrole-2,5-dione",87.05,146069,64059-57-0,C12H11NO2,(p-Furfurylphenyl)dimethylamine,86.78,146099,100371-88-8,C13H15NO,4-(2-Methylphenylamino)-pyrimidin-2(1H)-one,86.21,146071,127970-29-0,C11H11N3O,"Phenylamine, 2-methyl-5-[5-(5-pentyl-[1,3]dioxan-2-yl)furan-2-yl]-",85.89,145643,,C20H27NO3,3-Carbethoxy-4-chloro-6-methoxyquinoline,85.82,146072,22931-71-1,C13H12ClNO3,2-Amino-4-(4-methoxyphenyl)pyrimidine,85.79,146104,99844-02-7,C11H11N3O,N-(Acetylcyclopentylidene)aniline,85.39,145929,,C13H15NO,"2,3-Dihydro-7-methoxyfuro(2,3-b)quinoline",84.91,146016,73863-58-8,C12H11NO2,"3,5-Diethyl-4-(2-furyl)pyridine",84.7,146022,78563-73-2,C13H15NO,"3,7a-Diazacyclohepta[jk]fluorene-5-acetaldehyde, .alpha.-ethylidene-1,2,3,3a,4,5,6,7-octahydro-7,10-",84.25,146108,74765-89-2,C20H24N2O3,"3-Ethyl-2,8-dimethyl-4-quinolinol",83.74,130414,1907-20-6,C13H15NO,"3-Amino-1,5,6-trimethylpyrazolo[3,4-b]pyridine-4-carbonitrile",83.68,145655,,C10H11N5,3-Carbethoxy-4-hydroxy-6-methoxyquinoline,83.39,146436,77156-78-6,C13H13NO4,"Pyridine, 4-[4-hydroxy-5-methoxyphenyl]-",83.3,146063,,C12H11NO2,"2,7-Naphthiridin-1(2H)-one, 4,5-ethano-8-methylamino-",82.93,146038,,C11H11N3O,"2,3-Dihydro-6-methoxyfuro(2,3-b)quinoline",82.88,146067,64124-81-8,C12H11NO2,"(3R,4S)-3-[(Benzyloxy)methyl]-4-(4-benzylpiperidin-1-yl)isothiazolidine 1,1-dioxide, N-trimethylsilyl-",82.84,145796,,C26H38N2O3SSi
706,961,30.191,100,"2,6-Dimethyl-1-nonen-3-yn-5-ol, TMS derivative",94.02,104551,,C14H26OSi,Allylescaline,93.98,105125,39201-76-8,C13H19NO3,"4-Isopropyl-3,4,5,6,7,8-hexahydro-2(1H)-quinazolinethione",93.75,104845,378760-14-6,C11H18N2S,"4-Methyl-1H-imidazole-5-carbaldehyde, TMS",93.61,104553,,C8H14N2OSi,"4-(2-Amino-2-[4-amino-6-(dimethylamino)-1,3,5-triazin-2-yl]ethyl)phenol  #",93.54,105083,,C13H18N6O,"2,4-Hexadienedioic acid, 3,4-diethyl-, dimethyl ester, (Z,Z)-",93.53,105079,31447-54-8,C12H18O4,Nicolaioidesin B,93.45,105081,475579-26-1,C26H30O4,2-(1-Amino-2-1H-imidazol-1-ylethyl)-4-amino-6-dimethylamino-S-triazine,93.41,104544,,C10H16N8,"Benzaldehyde, 4-[[4-(acetyloxy)-3,5-dimethoxyphenyl]methoxy]-3-methoxy-",93.36,104517,55525-41-2,C19H20O7,"2,4-Hexadienedioic acid, 3-methyl-4-propyl-, dimethyl ester, (E,Z)-",93.35,105076,58367-44-5,C12H18O4,"Benzene, 1,1'-tetradecylidenebis-",93.34,105078,55268-63-8,C26H38,"2,4-Hexadienedioic acid, 3-methyl-4-propyl-, dimethyl ester, (Z,E)-",93.34,105088,69796-13-0,C12H18O4,Nicolaioidesin A,93.32,105080,475579-25-0,C26H30O4,Nicolaioidesin C,93.22,105082,475579-27-2,C26H30O4,"Thiazole, 2-(2-thienyl)-",93.18,232010,42140-95-4,C7H5NS2,"Heptane, 1,1-diphenyl-",93.02,330723,1530-05-8,C19H24,"Pyrimidine, 4,6-dimethoxy-5-acetyl-",93.01,258907,98792-85-9,C8H10N2O3,"Heptane, 1,1-diphenyl-",92.96,330724,1530-05-8,C19H24,"S-(4-Acetyl-5-(furan-2-yl)-4H-1,2,4-triazol-3-yl) ethanethioate",92.93,104388,,C10H9N3O3S,"Hydroquinone, TBDMS derivative",92.93,104560,108534-47-0,C12H20O2Si
707,962,30.3991,100,"4-Oxo-4,5,6,7-tetrahydrobenzofuran-3-carboxylic acid, TMS",93.83,172677,,C12H16O4Si,"Benzoic acid, 2-hydroxy-4-methoxy-6-methyl-, 5,6,7,8-tetrahydro-6-hydroxy-7-methyl-8-oxo-3-propyl-1H-2-benzopyran-7-yl ester",93.58,172402,,C28H42O7Si2,"Isophthalic acid, 2,4-dimethoxy-6-methyl-, 3-methyl ester, ester with methyl 4-hydroxy-3,6-dimethyl-o-anisate",93.55,172364,19314-77-3,C23H26O9,"Theobromine, TBDMS derivative",93.51,172679,,C13H22N4O2Si,Methenolone ditbdms,93.15,172398,,C32H58O2Si2,"Indolo[2,3-b]quinoxaline, 1-fluoro-",93.13,172698,296244-71-8,C14H8FN3,"N-(4-Nitrobenzyl)propan-1-amine, TMS",92.53,253215,,C13H22N2O2Si,4-Amino-6-(trifluoromethyl)quinoline-3-carbonitrile,92.42,172370,,C11H6F3N3,2-[4-(acetyloxy)-3-(2H-benzotriazol-2-yl)phenyl]ethyl acetate,92.34,172356,,C18H17N3O4,"Pentanamide, N-[[1-(2-methoxyphenyl)-1H-indazol-5-yl]methyl]-2-propyl-, TMS",92.29,172703,,C26H37N3O2Si,"2,7-Dimethyl-4-triisobutylsilyloxyoct-7-en-5-yne",92.2,172694,,C22H42OSi,"Theobromine, TMS derivative",92.02,172857,88145-86-2,C10H16N4O2Si,"Paraxanthine, N-trimethylsilyl-",91.84,172693,,C13H22N4O2Si,"Pyrido[2,3-d]pyrimidin-5(8H)-one, 4-methyl-2-phenyl-",91.72,172695,161465-98-1,C14H11N3O,"2-[3-(2H-1,2,3-Benzotriazol-2-yl)-4-hydroxyphenyl]ethyl 2-methylacrylate",91.36,172346,96478-09-0,C18H17N3O3,"2,5-Dimethoxy-3,6-dinitrobenzylidenediformamide",91.32,172366,,C11H12N4O8,"2-(4-Fluorophenyl)-N-(3-nitrobenzyl)ethanamine, TMS",91.25,253207,,C18H23FN2O2Si,"3'-(Trifluoromethyl)-1,1'-biphenyl-4-amine",91.18,172539,397-28-4,C13H10F3N,"Pyrazolo[1,5-a]pyrimidine, 2,5,7-trimethyl-3-phenyl-",91.13,172697,138628-46-3,C15H15N3,"Quinazolin-4(3H)-one, 1,2-dihydro-2-(3-cyclohexenyl)-3-(2-methylphenyl)-",91.09,172463,,C21H22N2O
708,965,31.9901,100,Heneicosane,99.01,346737,629-94-7,C21H44,Octadecane,98.88,346381,593-45-3,C18H38,Octadecane,98.81,346382,593-45-3,C18H38,Heptadecane,98.76,346369,629-78-7,C17H36,Triacontane,98.75,346772,638-68-6,C30H62,Docosane,98.73,346441,629-97-0,C22H46,2-Bromotetradecane,98.73,211052,74036-95-6,C14H29Br,Heneicosane,98.67,346436,629-94-7,C21H44,Nonadecane,98.57,199082,629-92-5,C19H40,Eicosane,98.55,210981,112-95-8,C20H42,"Octadecane, 1-iodo-",98.49,346435,629-93-6,C18H37I,Heptadecane,98.49,196973,629-78-7,C17H36,Tetracosane,98.48,346431,646-31-1,C24H50,Heneicosane,98.48,211038,629-94-7,C21H44,"Docosane, 1-iodo-",98.47,212137,,C22H45I,"Eicosane, 1-iodo-",98.47,209925,,C20H41I,Heptadecane,98.47,346368,629-78-7,C17H36,Octadecane,98.46,346711,593-45-3,C18H38,"Nonadecane, 2-methyl-",98.45,197982,1560-86-7,C20H42,Hexadecane,98.44,199137,544-76-3,C16H34
710,966,32.0187,100,"9,12,15-Octadecatrienoic acid, methyl ester, (Z,Z,Z)-",95.69,309789,301-00-8,C19H32O2,"9,12,15-Octadecatrienoic acid, 2,3-dihydroxypropyl ester, (Z,Z,Z)-",95.43,309757,18465-99-1,C21H36O4,"cis,cis,cis-7,10,13-Hexadecatrienal",95.39,261770,56797-43-4,C16H26O,"9,12,15-Octadecatrienoic acid, methyl ester, (Z,Z,Z)-",94.79,309790,301-00-8,C19H32O2,"9,12,15-Octadecatrienoic acid, (Z,Z,Z)-",94.78,261814,463-40-1,C18H30O2,"Methyl 8,11,14-heptadecatrienoate",94.66,261806,,C18H30O2,"9,12,15-Octadecatrienoic acid, (Z,Z,Z)-",94.5,311139,463-40-1,C18H30O2,"9,12,15-Octadecatrienoic acid, methyl ester, (Z,Z,Z)-",94.39,261834,301-00-8,C19H32O2,"11,14,17-Eicosatrienoic acid, methyl ester",94.24,309754,55682-88-7,C21H36O2,"9,12,15-Octadecatrienoic acid, (Z,Z,Z)-",94.17,309805,463-40-1,C18H30O2,"Methyl 2-hydroxy-octadeca-9,12,15-trienoate",94.01,261829,,C19H32O3,"9,12,15-Octadecatrienal",93.78,238801,26537-71-3,C18H30O,"9,12,15-Octadecatrienoic acid, ethyl ester, (Z,Z,Z)-",93.68,309807,1191-41-9,C20H34O2,"9,12,15-Octadecatrienoic acid, ethyl ester, (Z,Z,Z)-",93.54,309808,1191-41-9,C20H34O2,"11,14,17-Eicosatrienoic acid, methyl ester",93.41,262362,55682-88-7,C21H36O2,"9,12,15-Octadecatrien-1-ol, (Z,Z,Z)-",93.35,309755,506-44-5,C18H32O,"9,12,15-Octadecatrienoic acid, 1-methylethyl ester, (Z,Z,Z)-",93.29,309804,83918-59-6,C21H36O2,"7,10,13-Hexadecatrienoic acid, methyl ester",93.22,261614,56554-30-4,C17H28O2,"Methyl (Z)-5,11,14,17-eicosatetraenoate",93.16,261769,59149-01-8,C21H34O2,"9,12,15-Octadecatrien-1-ol, (Z,Z,Z)-",93.04,261815,506-44-5,C18H32O
711,967,32.021,100,"7,10,13-Hexadecatrienoic acid, (Z,Z,Z)-",97.22,261820,7561-64-0,C16H26O2,"9,12,15-Octadecatrienoic acid, (Z,Z,Z)-",96.6,261814,463-40-1,C18H30O2,"9,12,15-Octadecatrienoic acid, methyl ester, (Z,Z,Z)-",96.31,309789,301-00-8,C19H32O2,"9,12,15-Octadecatrien-1-ol, (Z,Z,Z)-",96.17,309755,506-44-5,C18H32O,"9,12,15-Octadecatrien-1-ol, (Z,Z,Z)-",95.94,261815,506-44-5,C18H32O,"9,12,15-Octadecatrienoic acid, (Z,Z,Z)-",95.79,309805,463-40-1,C18H30O2,"9,12,15-Octadecatrienal",95.76,238801,26537-71-3,C18H30O,"7,10,13-Hexadecatrienoic acid, methyl ester",95.57,261614,56554-30-4,C17H28O2,"Methyl 8,11,14-heptadecatrienoate",95.52,261806,,C18H30O2,"9,12,15-Octadecatrienoic acid, methyl ester, (Z,Z,Z)-",95.25,309790,301-00-8,C19H32O2,"9,12,15-Octadecatrienoic acid, methyl ester, (Z,Z,Z)-",95.12,261834,301-00-8,C19H32O2,"cis,cis,cis-7,10,13-Hexadecatrienal",95,261770,56797-43-4,C16H26O,"Methyl 2-hydroxy-octadeca-9,12,15-trienoate",94.97,261829,,C19H32O3,"11,14,17-Eicosatrienoic acid, methyl ester",94.91,309754,55682-88-7,C21H36O2,"3-Tetradecen-5-yne, (E)-",94.4,262179,74744-44-8,C14H24,"1,8,11,14-Heptadecatetraene, (Z,Z,Z)-",94.38,261835,10482-53-8,C17H28,1-Tetradecen-3-yne,94.38,261605,74752-91-3,C14H24,"Eicosatrienoic acid, 11(Z),14(Z),17(Z)",94.33,261833,17046-59-2,C20H34O2,"7,10,13-Hexadecatrienoic acid, methyl ester",94.29,309897,56554-30-4,C17H28O2,"9,12,15-Octadecatrienoic acid, ethyl ester, (Z,Z,Z)-",94.26,309807,1191-41-9,C20H34O2
709,968,32.0152,100,"9,12,15-Octadecatrienoic acid, 2,3-dihydroxypropyl ester, (Z,Z,Z)-",87.81,309757,18465-99-1,C21H36O4,"9,12-Octadecadienoyl chloride, (Z,Z)-",86.42,344821,7459-33-8,C18H31ClO,"8,11,14-Docosatrienoic acid, methyl ester",86.03,135479,56847-02-0,C23H40O2,"7-Oxabicyclo[4.1.0]heptane, 3-oxiranyl-",85.89,309756,106-87-6,C8H12O2,"8,11,14-Eicosatrienoic acid, methyl ester",85.39,256733,17364-32-8,C21H36O2,"7,11-Hexadecadienal",85.2,135438,,C16H28O,3-Tetradecyn-1-ol,85.12,228855,55182-74-6,C14H26O,4-Cyclononen-1-ol,85.09,261612,,C9H16O,"cis,trans-5,9-Cyclododecadiene-cis-1,2-diol",84.93,129865,29118-70-5,C12H20O2,"cis,cis-7,10,-Hexadecadienal",84.37,235958,56829-23-3,C16H28O,"(Z,Z)-3,6-Dodecadien-1-ol",84.2,262206,,C12H22O,"1,2-Epoxy-5,9-cyclododecadiene",84.16,308947,943-93-1,C12H18O,"4,9-Decadienoic acid, 2-nitro-, ethyl ester",84.12,316999,29085-46-9,C12H19NO4,"4,9-Decadienoic acid, 2-nitro-, ethyl ester",83.78,261284,29085-46-9,C12H19NO4,"7-Tetradecenal, (Z)-",83.08,135460,65128-96-3,C14H26O,"(6Z,9Z)-Pentadecadienal",83,236346,121781-63-3,C15H26O,Non-8-enal,82.93,133173,39770-04-2,C9H16O,"Dichloroacetic acid, tridec-2-ynyl ester",82.67,262185,,C15H24Cl2O2,7-Hexadecyn-1-ol,82.57,236352,822-21-9,C16H30O,"cis,cis-7,10,-Hexadecadienal",82.37,349074,56829-23-3,C16H28O
